ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,CityState,,,,
13032,46540,CANASTOTA,NY,"CANASTOTA, NY",,,,
13032,45060,CANASTOTA,NY,"CANASTOTA, NY",,,,
13033,45060,CATO,NY,"CATO, NY",,,,
13033,12180,CATO,NY,"CATO, NY",,,,
13034,12180,CAYUGA,NY,"CAYUGA, NY",,,,
13035,45060,CAZENOVIA,NY,"CAZENOVIA, NY",,,,
13036,45060,CENTRAL SQUARE,NY,"CENTRAL SQUARE, NY",,,,
13037,45060,CHITTENANGO,NY,"CHITTENANGO, NY",,,,
13039,45060,CICERO,NY,"CICERO, NY",,,,
13040,18660,CINCINNATUS,NY,"CINCINNATUS, NY",,,,
13040,99999,CINCINNATUS,NY,"CINCINNATUS, NY",,,,
13041,45060,CLAY,NY,"CLAY, NY",,,,
13042,46540,CLEVELAND,NY,"CLEVELAND, NY",,,,
13042,45060,CLEVELAND,NY,"CLEVELAND, NY",,,,
13043,45060,CLOCKVILLE,NY,"CLOCKVILLE, NY",,,,
13044,45060,CONSTANTIA,NY,"CONSTANTIA, NY",,,,
13045,12180,CORTLAND,NY,"CORTLAND, NY",,,,
13045,27060,CORTLAND,NY,"CORTLAND, NY",,,,
13045,18660,CORTLAND,NY,"CORTLAND, NY",,,,
13051,45060,DELPHI FALLS,NY,"DELPHI FALLS, NY",,,,
13052,99999,DE RUYTER,NY,"DE RUYTER, NY",,,,
13052,18660,DE RUYTER,NY,"DE RUYTER, NY",,,,
13052,45060,DE RUYTER,NY,"DE RUYTER, NY",,,,
13053,18660,DRYDEN,NY,"DRYDEN, NY",,,,
13053,27060,DRYDEN,NY,"DRYDEN, NY",,,,
13054,46540,DURHAMVILLE,NY,"DURHAMVILLE, NY",,,,
13057,45060,EAST SYRACUSE,NY,"EAST SYRACUSE, NY",,,,
13060,45060,ELBRIDGE,NY,"ELBRIDGE, NY",,,,
13060,12180,ELBRIDGE,NY,"ELBRIDGE, NY",,,,
13061,45060,ERIEVILLE,NY,"ERIEVILLE, NY",,,,
13062,27060,ETNA,NY,"ETNA, NY",,,,
13063,45060,FABIUS,NY,"FABIUS, NY",,,,
13064,12180,FAIR HAVEN,NY,"FAIR HAVEN, NY",,,,
13065,42900,FAYETTE,NY,"FAYETTE, NY",,,,
13066,45060,FAYETTEVILLE,NY,"FAYETTEVILLE, NY",,,,
13068,27060,FREEVILLE,NY,"FREEVILLE, NY",,,,
13069,45060,FULTON,NY,"FULTON, NY",,,,
13071,12180,GENOA,NY,"GENOA, NY",,,,
13072,45060,GEORGETOWN,NY,"GEORGETOWN, NY",,,,
13072,99999,GEORGETOWN,NY,"GEORGETOWN, NY",,,,
13073,18660,GROTON,NY,"GROTON, NY",,,,
13073,27060,GROTON,NY,"GROTON, NY",,,,
13073,12180,GROTON,NY,"GROTON, NY",,,,
13074,45060,HANNIBAL,NY,"HANNIBAL, NY",,,,
13074,12180,HANNIBAL,NY,"HANNIBAL, NY",,,,
13076,45060,HASTINGS,NY,"HASTINGS, NY",,,,
13077,12180,HOMER,NY,"HOMER, NY",,,,
13077,18660,HOMER,NY,"HOMER, NY",,,,
13077,45060,HOMER,NY,"HOMER, NY",,,,
13078,45060,JAMESVILLE,NY,"JAMESVILLE, NY",,,,
13080,45060,JORDAN,NY,"JORDAN, NY",,,,
13080,12180,JORDAN,NY,"JORDAN, NY",,,,
13081,27060,KING FERRY,NY,"KING FERRY, NY",,,,
13081,12180,KING FERRY,NY,"KING FERRY, NY",,,,
13082,45060,KIRKVILLE,NY,"KIRKVILLE, NY",,,,
13083,48060,LACONA,NY,"LACONA, NY",,,,
13083,45060,LACONA,NY,"LACONA, NY",,,,
13084,45060,LA FAYETTE,NY,"LA FAYETTE, NY",,,,
13087,18660,LITTLE YORK,NY,"LITTLE YORK, NY",,,,
13088,45060,LIVERPOOL,NY,"LIVERPOOL, NY",,,,
13089,45060,LIVERPOOL,NY,"LIVERPOOL, NY",,,,
13090,45060,LIVERPOOL,NY,"LIVERPOOL, NY",,,,
13092,27060,LOCKE,NY,"LOCKE, NY",,,,
13092,12180,LOCKE,NY,"LOCKE, NY",,,,
13093,45060,LYCOMING,NY,"LYCOMING, NY",,,,
13101,18660,MC GRAW,NY,"MC GRAW, NY",,,,
13102,27060,MC LEAN,NY,"MC LEAN, NY",,,,
13103,45060,MALLORY,NY,"MALLORY, NY",,,,
13104,45060,MANLIUS,NY,"MANLIUS, NY",,,,
13108,45060,MARCELLUS,NY,"MARCELLUS, NY",,,,
13110,45060,MARIETTA,NY,"MARIETTA, NY",,,,
13111,45060,MARTVILLE,NY,"MARTVILLE, NY",,,,
13111,12180,MARTVILLE,NY,"MARTVILLE, NY",,,,
13112,45060,MEMPHIS,NY,"MEMPHIS, NY",,,,
13113,12180,MERIDIAN,NY,"MERIDIAN, NY",,,,
13114,45060,MEXICO,NY,"MEXICO, NY",,,,
13115,45060,MINETTO,NY,"MINETTO, NY",,,,
13116,45060,MINOA,NY,"MINOA, NY",,,,
13117,12180,MONTEZUMA,NY,"MONTEZUMA, NY",,,,
13118,12180,MORAVIA,NY,"MORAVIA, NY",,,,
13119,45060,MOTTVILLE,NY,"MOTTVILLE, NY",,,,
13120,45060,NEDROW,NY,"NEDROW, NY",,,,
13121,45060,NEW HAVEN,NY,"NEW HAVEN, NY",,,,
13122,45060,NEW WOODSTOCK,NY,"NEW WOODSTOCK, NY",,,,
13123,46540,NORTH BAY,NY,"NORTH BAY, NY",,,,
13124,99999,NORTH PITCHER,NY,"NORTH PITCHER, NY",,,,
13126,45060,OSWEGO,NY,"OSWEGO, NY",,,,
13126,12180,OSWEGO,NY,"OSWEGO, NY",,,,
13131,45060,PARISH,NY,"PARISH, NY",,,,
13132,45060,PENNELLVILLE,NY,"PENNELLVILLE, NY",,,,
13134,45060,PETERBORO,NY,"PETERBORO, NY",,,,
13135,45060,PHOENIX,NY,"PHOENIX, NY",,,,
13136,99999,PITCHER,NY,"PITCHER, NY",,,,
13137,45060,PLAINVILLE,NY,"PLAINVILLE, NY",,,,
13138,45060,POMPEY,NY,"POMPEY, NY",,,,
13139,12180,POPLAR RIDGE,NY,"POPLAR RIDGE, NY",,,,
13140,12180,PORT BYRON,NY,"PORT BYRON, NY",,,,
13141,18660,PREBLE,NY,"PREBLE, NY",,,,
13141,45060,PREBLE,NY,"PREBLE, NY",,,,
13142,45060,PULASKI,NY,"PULASKI, NY",,,,
13143,12180,RED CREEK,NY,"RED CREEK, NY",,,,
13143,40380,RED CREEK,NY,"RED CREEK, NY",,,,
13144,45060,RICHLAND,NY,"RICHLAND, NY",,,,
13145,45060,SANDY CREEK,NY,"SANDY CREEK, NY",,,,
13145,48060,SANDY CREEK,NY,"SANDY CREEK, NY",,,,
13146,40380,SAVANNAH,NY,"SAVANNAH, NY",,,,
13146,12180,SAVANNAH,NY,"SAVANNAH, NY",,,,
13146,42900,SAVANNAH,NY,"SAVANNAH, NY",,,,
13147,12180,SCIPIO CENTER,NY,"SCIPIO CENTER, NY",,,,
13148,42900,SENECA FALLS,NY,"SENECA FALLS, NY",,,,
13148,40380,SENECA FALLS,NY,"SENECA FALLS, NY",,,,
13152,45060,SKANEATELES,NY,"SKANEATELES, NY",,,,
13152,12180,SKANEATELES,NY,"SKANEATELES, NY",,,,
13153,45060,SKANEATELES FALLS,NY,"SKANEATELES FALLS, NY",,,,
13154,40380,SOUTH BUTLER,NY,"SOUTH BUTLER, NY",,,,
13155,99999,SOUTH OTSELIC,NY,"SOUTH OTSELIC, NY",,,,
13156,12180,STERLING,NY,"STERLING, NY",,,,
13156,45060,STERLING,NY,"STERLING, NY",,,,
13156,40380,STERLING,NY,"STERLING, NY",,,,
13157,46540,SYLVAN BEACH,NY,"SYLVAN BEACH, NY",,,,
13158,18660,TRUXTON,NY,"TRUXTON, NY",,,,
13158,45060,TRUXTON,NY,"TRUXTON, NY",,,,
13159,18660,TULLY,NY,"TULLY, NY",,,,
13159,45060,TULLY,NY,"TULLY, NY",,,,
13160,12180,UNION SPRINGS,NY,"UNION SPRINGS, NY",,,,
13162,46540,VERONA BEACH,NY,"VERONA BEACH, NY",,,,
13163,45060,WAMPSVILLE,NY,"WAMPSVILLE, NY",,,,
13164,45060,WARNERS,NY,"WARNERS, NY",,,,
13165,40380,WATERLOO,NY,"WATERLOO, NY",,,,
13165,42900,WATERLOO,NY,"WATERLOO, NY",,,,
13166,45060,WEEDSPORT,NY,"WEEDSPORT, NY",,,,
13166,12180,WEEDSPORT,NY,"WEEDSPORT, NY",,,,
13167,45060,WEST MONROE,NY,"WEST MONROE, NY",,,,
13201,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13202,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13203,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13204,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13205,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13206,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13207,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13208,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13209,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13210,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13211,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13212,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13214,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13215,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13217,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13218,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13219,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13220,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13224,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13225,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13235,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13244,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13252,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13261,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13290,45060,SYRACUSE,NY,"SYRACUSE, NY",,,,
13301,46540,ALDER CREEK,NY,"ALDER CREEK, NY",,,,
13302,45060,ALTMAR,NY,"ALTMAR, NY",,,,
13303,46540,AVA,NY,"AVA, NY",,,,
13304,46540,BARNEVELD,NY,"BARNEVELD, NY",,,,
13305,99999,BEAVER FALLS,NY,"BEAVER FALLS, NY",,,,
13308,46540,BLOSSVALE,NY,"BLOSSVALE, NY",,,,
13309,46540,BOONVILLE,NY,"BOONVILLE, NY",,,,
13309,99999,BOONVILLE,NY,"BOONVILLE, NY",,,,
13310,45060,BOUCKVILLE,NY,"BOUCKVILLE, NY",,,,
13312,99999,BRANTINGHAM,NY,"BRANTINGHAM, NY",,,,
13313,46540,BRIDGEWATER,NY,"BRIDGEWATER, NY",,,,
13314,45060,BROOKFIELD,NY,"BROOKFIELD, NY",,,,
13315,36580,BURLINGTON FLATS,NY,"BURLINGTON FLATS, NY",,,,
13316,46540,CAMDEN,NY,"CAMDEN, NY",,,,
13316,45060,CAMDEN,NY,"CAMDEN, NY",,,,
13316,99999,CAMDEN,NY,"CAMDEN, NY",,,,
13317,36580,CANAJOHARIE,NY,"CANAJOHARIE, NY",,,,
13317,11220,CANAJOHARIE,NY,"CANAJOHARIE, NY",,,,
13318,46540,CASSVILLE,NY,"CASSVILLE, NY",,,,
13319,46540,CHADWICKS,NY,"CHADWICKS, NY",,,,
13320,11220,CHERRY VALLEY,NY,"CHERRY VALLEY, NY",,,,
13320,10580,CHERRY VALLEY,NY,"CHERRY VALLEY, NY",,,,
13320,36580,CHERRY VALLEY,NY,"CHERRY VALLEY, NY",,,,
13321,46540,CLARK MILLS,NY,"CLARK MILLS, NY",,,,
13322,46540,CLAYVILLE,NY,"CLAYVILLE, NY",,,,
13323,46540,CLINTON,NY,"CLINTON, NY",,,,
13324,46540,COLD BROOK,NY,"COLD BROOK, NY",,,,
13325,99999,CONSTABLEVILLE,NY,"CONSTABLEVILLE, NY",,,,
13326,36580,COOPERSTOWN,NY,"COOPERSTOWN, NY",,,,
13327,99999,CROGHAN,NY,"CROGHAN, NY",,,,
13328,46540,DEANSBORO,NY,"DEANSBORO, NY",,,,
13329,46540,DOLGEVILLE,NY,"DOLGEVILLE, NY",,,,
13329,24100,DOLGEVILLE,NY,"DOLGEVILLE, NY",,,,
13331,99999,EAGLE BAY,NY,"EAGLE BAY, NY",,,,
13331,46540,EAGLE BAY,NY,"EAGLE BAY, NY",,,,
13332,45060,EARLVILLE,NY,"EARLVILLE, NY",,,,
13332,99999,EARLVILLE,NY,"EARLVILLE, NY",,,,
13333,36580,EAST SPRINGFIELD,NY,"EAST SPRINGFIELD, NY",,,,
13334,45060,EATON,NY,"EATON, NY",,,,
13335,36580,EDMESTON,NY,"EDMESTON, NY",,,,
13337,36580,FLY CREEK,NY,"FLY CREEK, NY",,,,
13338,46540,FORESTPORT,NY,"FORESTPORT, NY",,,,
13339,46540,FORT PLAIN,NY,"FORT PLAIN, NY",,,,
13339,11220,FORT PLAIN,NY,"FORT PLAIN, NY",,,,
13339,24100,FORT PLAIN,NY,"FORT PLAIN, NY",,,,
13340,46540,FRANKFORT,NY,"FRANKFORT, NY",,,,
13341,46540,FRANKLIN SPRINGS,NY,"FRANKLIN SPRINGS, NY",,,,
13342,36580,GARRATTSVILLE,NY,"GARRATTSVILLE, NY",,,,
13343,99999,GLENFIELD,NY,"GLENFIELD, NY",,,,
13345,99999,GREIG,NY,"GREIG, NY",,,,
13346,45060,HAMILTON,NY,"HAMILTON, NY",,,,
13348,36580,HARTWICK,NY,"HARTWICK, NY",,,,
13350,46540,HERKIMER,NY,"HERKIMER, NY",,,,
13352,46540,HINCKLEY,NY,"HINCKLEY, NY",,,,
13353,99999,HOFFMEISTER,NY,"HOFFMEISTER, NY",,,,
13354,46540,HOLLAND PATENT,NY,"HOLLAND PATENT, NY",,,,
13355,45060,HUBBARDSVILLE,NY,"HUBBARDSVILLE, NY",,,,
13357,46540,ILION,NY,"ILION, NY",,,,
13360,46540,INLET,NY,"INLET, NY",,,,
13360,99999,INLET,NY,"INLET, NY",,,,
13361,36580,JORDANVILLE,NY,"JORDANVILLE, NY",,,,
13361,46540,JORDANVILLE,NY,"JORDANVILLE, NY",,,,
13362,46540,KNOXBORO,NY,"KNOXBORO, NY",,,,
13363,46540,LEE CENTER,NY,"LEE CENTER, NY",,,,
13364,45060,LEONARDSVILLE,NY,"LEONARDSVILLE, NY",,,,
13364,36580,LEONARDSVILLE,NY,"LEONARDSVILLE, NY",,,,
13365,46540,LITTLE FALLS,NY,"LITTLE FALLS, NY",,,,
13367,46540,LOWVILLE,NY,"LOWVILLE, NY",,,,
13367,99999,LOWVILLE,NY,"LOWVILLE, NY",,,,
13368,99999,LYONS FALLS,NY,"LYONS FALLS, NY",,,,
13401,46540,MC CONNELLSVILLE,NY,"MC CONNELLSVILLE, NY",,,,
13402,45060,MADISON,NY,"MADISON, NY",,,,
13402,46540,MADISON,NY,"MADISON, NY",,,,
13403,46540,MARCY,NY,"MARCY, NY",,,,
13404,99999,MARTINSBURG,NY,"MARTINSBURG, NY",,,,
13406,46540,MIDDLEVILLE,NY,"MIDDLEVILLE, NY",,,,
13407,46540,MOHAWK,NY,"MOHAWK, NY",,,,
13408,45060,MORRISVILLE,NY,"MORRISVILLE, NY",,,,
13409,46540,MUNNSVILLE,NY,"MUNNSVILLE, NY",,,,
13409,45060,MUNNSVILLE,NY,"MUNNSVILLE, NY",,,,
13410,11220,NELLISTON,NY,"NELLISTON, NY",,,,
13411,36580,NEW BERLIN,NY,"NEW BERLIN, NY",,,,
13411,99999,NEW BERLIN,NY,"NEW BERLIN, NY",,,,
13413,46540,NEW HARTFORD,NY,"NEW HARTFORD, NY",,,,
13415,36580,NEW LISBON,NY,"NEW LISBON, NY",,,,
13416,46540,NEWPORT,NY,"NEWPORT, NY",,,,
13417,46540,NEW YORK MILLS,NY,"NEW YORK MILLS, NY",,,,
13418,45060,NORTH BROOKFIELD,NY,"NORTH BROOKFIELD, NY",,,,
13420,46540,OLD FORGE,NY,"OLD FORGE, NY",,,,
13421,45060,ONEIDA,NY,"ONEIDA, NY",,,,
13421,46540,ONEIDA,NY,"ONEIDA, NY",,,,
13424,46540,ORISKANY,NY,"ORISKANY, NY",,,,
13425,46540,ORISKANY FALLS,NY,"ORISKANY FALLS, NY",,,,
13425,45060,ORISKANY FALLS,NY,"ORISKANY FALLS, NY",,,,
13426,45060,ORWELL,NY,"ORWELL, NY",,,,
13428,11220,PALATINE BRIDGE,NY,"PALATINE BRIDGE, NY",,,,
13431,46540,POLAND,NY,"POLAND, NY",,,,
13433,99999,PORT LEYDEN,NY,"PORT LEYDEN, NY",,,,
13435,46540,PROSPECT,NY,"PROSPECT, NY",,,,
13436,99999,RAQUETTE LAKE,NY,"RAQUETTE LAKE, NY",,,,
13437,45060,REDFIELD,NY,"REDFIELD, NY",,,,
13437,99999,REDFIELD,NY,"REDFIELD, NY",,,,
13438,46540,REMSEN,NY,"REMSEN, NY",,,,
13439,46540,RICHFIELD SPRINGS,NY,"RICHFIELD SPRINGS, NY",,,,
13439,36580,RICHFIELD SPRINGS,NY,"RICHFIELD SPRINGS, NY",,,,
13440,46540,ROME,NY,"ROME, NY",,,,
13441,46540,ROME,NY,"ROME, NY",,,,
13442,46540,ROME,NY,"ROME, NY",,,,
13450,36580,ROSEBOOM,NY,"ROSEBOOM, NY",,,,
13452,24100,SAINT JOHNSVILLE,NY,"SAINT JOHNSVILLE, NY",,,,
13452,11220,SAINT JOHNSVILLE,NY,"SAINT JOHNSVILLE, NY",,,,
13454,46540,SALISBURY CENTER,NY,"SALISBURY CENTER, NY",,,,
13454,24100,SALISBURY CENTER,NY,"SALISBURY CENTER, NY",,,,
13455,46540,SANGERFIELD,NY,"SANGERFIELD, NY",,,,
13456,46540,SAUQUOIT,NY,"SAUQUOIT, NY",,,,
13457,36580,SCHUYLER LAKE,NY,"SCHUYLER LAKE, NY",,,,
13459,36580,SHARON SPRINGS,NY,"SHARON SPRINGS, NY",,,,
13459,10580,SHARON SPRINGS,NY,"SHARON SPRINGS, NY",,,,
13459,11220,SHARON SPRINGS,NY,"SHARON SPRINGS, NY",,,,
13460,99999,SHERBURNE,NY,"SHERBURNE, NY",,,,
13460,45060,SHERBURNE,NY,"SHERBURNE, NY",,,,
13461,46540,SHERRILL,NY,"SHERRILL, NY",,,,
13464,45060,SMYRNA,NY,"SMYRNA, NY",,,,
13464,99999,SMYRNA,NY,"SMYRNA, NY",,,,
13468,36580,SPRINGFIELD CENTER,NY,"SPRINGFIELD CENTER, NY",,,,
13469,46540,STITTVILLE,NY,"STITTVILLE, NY",,,,
13470,24100,STRATFORD,NY,"STRATFORD, NY",,,,
13470,46540,STRATFORD,NY,"STRATFORD, NY",,,,
13471,99999,TABERG,NY,"TABERG, NY",,,,
13471,46540,TABERG,NY,"TABERG, NY",,,,
13472,46540,THENDARA,NY,"THENDARA, NY",,,,
13473,99999,TURIN,NY,"TURIN, NY",,,,
13475,46540,VAN HORNESVILLE,NY,"VAN HORNESVILLE, NY",,,,
13475,36580,VAN HORNESVILLE,NY,"VAN HORNESVILLE, NY",,,,
13476,46540,VERNON,NY,"VERNON, NY",,,,
13477,46540,VERNON CENTER,NY,"VERNON CENTER, NY",,,,
13478,46540,VERONA,NY,"VERONA, NY",,,,
13479,46540,WASHINGTON MILLS,NY,"WASHINGTON MILLS, NY",,,,
13480,46540,WATERVILLE,NY,"WATERVILLE, NY",,,,
13480,45060,WATERVILLE,NY,"WATERVILLE, NY",,,,
13482,36580,WEST BURLINGTON,NY,"WEST BURLINGTON, NY",,,,
13483,45060,WESTDALE,NY,"WESTDALE, NY",,,,
13483,46540,WESTDALE,NY,"WESTDALE, NY",,,,
13484,45060,WEST EATON,NY,"WEST EATON, NY",,,,
13485,45060,WEST EDMESTON,NY,"WEST EDMESTON, NY",,,,
13485,99999,WEST EDMESTON,NY,"WEST EDMESTON, NY",,,,
13485,36580,WEST EDMESTON,NY,"WEST EDMESTON, NY",,,,
13486,46540,WESTERNVILLE,NY,"WESTERNVILLE, NY",,,,
13488,36580,WESTFORD,NY,"WESTFORD, NY",,,,
13489,99999,WEST LEYDEN,NY,"WEST LEYDEN, NY",,,,
13489,46540,WEST LEYDEN,NY,"WEST LEYDEN, NY",,,,
13490,46540,WESTMORELAND,NY,"WESTMORELAND, NY",,,,
13491,36580,WEST WINFIELD,NY,"WEST WINFIELD, NY",,,,
13491,46540,WEST WINFIELD,NY,"WEST WINFIELD, NY",,,,
13491,45060,WEST WINFIELD,NY,"WEST WINFIELD, NY",,,,
13492,46540,WHITESBORO,NY,"WHITESBORO, NY",,,,
13493,99999,WILLIAMSTOWN,NY,"WILLIAMSTOWN, NY",,,,
13493,45060,WILLIAMSTOWN,NY,"WILLIAMSTOWN, NY",,,,
13494,46540,WOODGATE,NY,"WOODGATE, NY",,,,
13495,46540,YORKVILLE,NY,"YORKVILLE, NY",,,,
13501,46540,UTICA,NY,"UTICA, NY",,,,
13502,46540,UTICA,NY,"UTICA, NY",,,,
13503,46540,UTICA,NY,"UTICA, NY",,,,
13504,46540,UTICA,NY,"UTICA, NY",,,,
13505,46540,UTICA,NY,"UTICA, NY",,,,
13601,99999,WATERTOWN,NY,"WATERTOWN, NY",,,,
13601,48060,WATERTOWN,NY,"WATERTOWN, NY",,,,
13602,48060,FORT DRUM,NY,"FORT DRUM, NY",,,,
13603,48060,WATERTOWN,NY,"WATERTOWN, NY",,,,
13605,48060,ADAMS,NY,"ADAMS, NY",,,,
13606,48060,ADAMS CENTER,NY,"ADAMS CENTER, NY",,,,
13607,48060,ALEXANDRIA BAY,NY,"ALEXANDRIA BAY, NY",,,,
13608,48060,ANTWERP,NY,"ANTWERP, NY",,,,
13608,32390,ANTWERP,NY,"ANTWERP, NY",,,,
13611,48060,BELLEVILLE,NY,"BELLEVILLE, NY",,,,
13612,48060,BLACK RIVER,NY,"BLACK RIVER, NY",,,,
13613,32390,BRASHER FALLS,NY,"BRASHER FALLS, NY",,,,
13614,32390,BRIER HILL,NY,"BRIER HILL, NY",,,,
13615,48060,BROWNVILLE,NY,"BROWNVILLE, NY",,,,
13616,48060,CALCIUM,NY,"CALCIUM, NY",,,,
13617,32390,CANTON,NY,"CANTON, NY",,,,
13618,48060,CAPE VINCENT,NY,"CAPE VINCENT, NY",,,,
13619,99999,CARTHAGE,NY,"CARTHAGE, NY",,,,
13619,48060,CARTHAGE,NY,"CARTHAGE, NY",,,,
13620,99999,CASTORLAND,NY,"CASTORLAND, NY",,,,
13621,32390,CHASE MILLS,NY,"CHASE MILLS, NY",,,,
13622,48060,CHAUMONT,NY,"CHAUMONT, NY",,,,
13623,32390,CHIPPEWA BAY,NY,"CHIPPEWA BAY, NY",,,,
13624,48060,CLAYTON,NY,"CLAYTON, NY",,,,
13625,32390,COLTON,NY,"COLTON, NY",,,,
13626,48060,COPENHAGEN,NY,"COPENHAGEN, NY",,,,
13626,99999,COPENHAGEN,NY,"COPENHAGEN, NY",,,,
13628,48060,DEFERIET,NY,"DEFERIET, NY",,,,
13630,32390,DE KALB JUNCTION,NY,"DE KALB JUNCTION, NY",,,,
13631,48060,DENMARK,NY,"DENMARK, NY",,,,
13632,48060,DEPAUVILLE,NY,"DEPAUVILLE, NY",,,,
13633,32390,DE PEYSTER,NY,"DE PEYSTER, NY",,,,
13634,48060,DEXTER,NY,"DEXTER, NY",,,,
13635,32390,EDWARDS,NY,"EDWARDS, NY",,,,
13636,48060,ELLISBURG,NY,"ELLISBURG, NY",,,,
13637,48060,EVANS MILLS,NY,"EVANS MILLS, NY",,,,
13638,48060,FELTS MILLS,NY,"FELTS MILLS, NY",,,,
13639,32390,FINE,NY,"FINE, NY",,,,
13640,48060,WELLESLEY ISLAND,NY,"WELLESLEY ISLAND, NY",,,,
13641,48060,FISHERS LANDING,NY,"FISHERS LANDING, NY",,,,
13642,32390,GOUVERNEUR,NY,"GOUVERNEUR, NY",,,,
13642,48060,GOUVERNEUR,NY,"GOUVERNEUR, NY",,,,
13643,48060,GREAT BEND,NY,"GREAT BEND, NY",,,,
13645,32390,HAILESBORO,NY,"HAILESBORO, NY",,,,
13646,48060,HAMMOND,NY,"HAMMOND, NY",,,,
13646,32390,HAMMOND,NY,"HAMMOND, NY",,,,
13647,32390,HANNAWA FALLS,NY,"HANNAWA FALLS, NY",,,,
13648,99999,HARRISVILLE,NY,"HARRISVILLE, NY",,,,
13648,32390,HARRISVILLE,NY,"HARRISVILLE, NY",,,,
13649,32390,HELENA,NY,"HELENA, NY",,,,
13650,48060,HENDERSON,NY,"HENDERSON, NY",,,,
13651,48060,HENDERSON HARBOR,NY,"HENDERSON HARBOR, NY",,,,
13652,32390,HERMON,NY,"HERMON, NY",,,,
13654,32390,HEUVELTON,NY,"HEUVELTON, NY",,,,
13655,99999,HOGANSBURG,NY,"HOGANSBURG, NY",,,,
13656,48060,LA FARGEVILLE,NY,"LA FARGEVILLE, NY",,,,
13658,32390,LISBON,NY,"LISBON, NY",,,,
13659,48060,LORRAINE,NY,"LORRAINE, NY",,,,
13660,32390,MADRID,NY,"MADRID, NY",,,,
13661,45060,MANNSVILLE,NY,"MANNSVILLE, NY",,,,
13661,48060,MANNSVILLE,NY,"MANNSVILLE, NY",,,,
13662,32390,MASSENA,NY,"MASSENA, NY",,,,
13664,32390,MORRISTOWN,NY,"MORRISTOWN, NY",,,,
13665,99999,NATURAL BRIDGE,NY,"NATURAL BRIDGE, NY",,,,
13665,48060,NATURAL BRIDGE,NY,"NATURAL BRIDGE, NY",,,,
13666,32390,NEWTON FALLS,NY,"NEWTON FALLS, NY",,,,
13667,32390,NORFOLK,NY,"NORFOLK, NY",,,,
13668,32390,NORWOOD,NY,"NORWOOD, NY",,,,
13669,32390,OGDENSBURG,NY,"OGDENSBURG, NY",,,,
13670,32390,OSWEGATCHIE,NY,"OSWEGATCHIE, NY",,,,
13671,48060,ANTWERP,NY,"ANTWERP, NY",,,,
13672,32390,PARISHVILLE,NY,"PARISHVILLE, NY",,,,
13673,48060,PHILADELPHIA,NY,"PHILADELPHIA, NY",,,,
13674,48060,PIERREPONT MANOR,NY,"PIERREPONT MANOR, NY",,,,
13675,48060,PLESSIS,NY,"PLESSIS, NY",,,,
13676,32390,POTSDAM,NY,"POTSDAM, NY",,,,
13677,32390,PYRITES,NY,"PYRITES, NY",,,,
13678,32390,RAYMONDVILLE,NY,"RAYMONDVILLE, NY",,,,
13679,48060,REDWOOD,NY,"REDWOOD, NY",,,,
13679,32390,REDWOOD,NY,"REDWOOD, NY",,,,
13680,32390,RENSSELAER FALLS,NY,"RENSSELAER FALLS, NY",,,,
13681,32390,RICHVILLE,NY,"RICHVILLE, NY",,,,
13682,99999,RODMAN,NY,"RODMAN, NY",,,,
13682,48060,RODMAN,NY,"RODMAN, NY",,,,
13683,99999,ROOSEVELTOWN,NY,"ROOSEVELTOWN, NY",,,,
13684,32390,RUSSELL,NY,"RUSSELL, NY",,,,
13685,48060,SACKETS HARBOR,NY,"SACKETS HARBOR, NY",,,,
13687,32390,SOUTH COLTON,NY,"SOUTH COLTON, NY",,,,
13690,32390,STAR LAKE,NY,"STAR LAKE, NY",,,,
13691,48060,THERESA,NY,"THERESA, NY",,,,
13691,32390,THERESA,NY,"THERESA, NY",,,,
13692,48060,THOUSAND ISLAND PARK,NY,"THOUSAND ISLAND PARK, NY",,,,
13693,48060,THREE MILE BAY,NY,"THREE MILE BAY, NY",,,,
